#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-08-29T15:01:58 [V7.32.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-08-29T15:01:58	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:I/239&tab:{I/239/hip_main}&key:source=I/239/hip_main&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=I/239/hip_main
#-order=I
#-out=HIP
#-out=Vmag
#Vmag=<=8
#-out=B-V
#HIPep=HIPep
#Erratum=Erratum
#-out=_RA.icrs
#_RA.icrs=!null
#-out=_DE.icrs
#_DE.icrs=!null
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.4	
#INFO	-out.max=unlimited	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#INFO	ivoid=ivo://cds.vizier/i/239	
#INFO	publisher=CDS	
#INFO	creator=ESA 1997	
#INFO	related_resource=bibcode:1997HIP...C......0E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/239	
#INFO	publication_date=2021-11-18	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Coosys	H_1991.250:	ICRS
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue
#Column	_RAJ2000	(F14.10)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F14.10)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	_RA.icrs	(F12.8)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F12.8)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
_RAJ2000	_DEJ2000	HIP	Vmag	B-V	_RA.icrs	_DE.icrs
143.4724039653	-80.9412580834	 46928	 5.07	-0.139	143.47240397	-80.94125808
143.4900068944	-31.9408916364	 46934	 7.55	 0.437	143.49000689	-31.94089164
143.4915458803	+45.2864839190	 46936	 7.68	 0.214	143.49154588	+45.28648392
143.4964219744	+23.4539187958	 46938	 6.26	 1.453	143.49642197	+23.45391880
143.4989695674	+27.3532178657	 46939	 7.62	 0.454	143.49896957	+27.35321787
143.5029576309	-32.0227721226	 46942	 7.44	 1.201	143.50295763	-32.02277212
143.5137419246	-36.1413385133	 46945	 7.95	 0.061	143.51374192	-36.14133851
143.5260508740	+33.0163003193	 46947	 7.83	 1.290	143.52605087	+33.01630032
143.5366390294	-51.2552664787	 46950	 5.01	-0.180	143.53663903	-51.25526648
143.5557579939	+36.3975577446	 46952	 4.54	 0.914	143.55575799	+36.39755774
143.5613675556	+34.8111578607	 46954	 7.89	 0.945	143.56136756	+34.81115786
143.5787373749	+54.0464694937	 46962	 7.20	 0.941	143.57873737	+54.04646949
143.5815088494	+46.9020760310	 46963	 6.54	 0.234	143.58150885	+46.90207603
143.5986492208	+71.0880272943	 46971	 7.29	 1.141	143.59864922	+71.08802729
143.6110426572	-59.2297533380	 46974	 4.08	-0.013	143.61104266	-59.22975334
143.6155364180	-24.5365515496	 46975	 7.88	 0.323	143.61553642	-24.53655155
143.6202489892	+69.8303427762	 46977	 4.54	 0.781	143.62024899	+69.83034278
143.6241431983	-66.1222349791	 46978	 7.45	 0.004	143.62414320	-66.12223498
143.6244345401	-40.4657716255	 46979	 7.72	 0.471	143.62443454	-40.46577163
143.6325055423	+48.7546671576	 46981	 7.55	 0.980	143.63250554	+48.75466716
143.6360348861	-05.9149480614	 46982	 5.56	 1.159	143.63603489	-05.91494806
143.6364287866	-03.4879831037	 46983	 7.14	 0.799	143.63642879	-03.48798310
143.6455626648	-64.0308203384	 46985	 7.41	-0.031	143.64556266	-64.03082034
143.6563265621	-16.3757849785	 46988	 7.80	 1.639	143.65632656	-16.37578498
143.6727558991	+08.1874587894	 46994	 7.35	 1.670	143.67275590	+08.18745879
143.6774622510	-44.8162467153	 46996	 7.19	 0.041	143.67746225	-44.81624672
143.6885500514	-52.0282538524	 47000	 7.35	 0.429	143.68855005	-52.02825385
143.7051402349	-50.5625190947	 47005	 7.99	 0.039	143.70514023	-50.56251909
143.7059715958	+52.0514768800	 47006	 4.47	 0.027	143.70597160	+52.05147688
143.7114004568	-12.1295458182	 47007	 6.54	 0.623	143.71140046	-12.12954582
143.7129500412	+00.6577141367	 47010	 7.94	 0.958	143.71295004	+00.65771414
143.7230253013	+72.2056792311	 47013	 5.77	 0.530	143.72302530	+72.20567923
143.7352430503	-64.9994530474	 47017	 8.00	 0.470	143.73524305	-64.99945305
143.7355358437	-75.6696999847	 47019	 7.90	 1.053	143.73553584	-75.66969998
143.7383079027	-34.3674013594	 47020	 7.32	 0.028	143.73830790	-34.36740136
143.7487237515	+12.6545069550	 47022	 6.81	-0.023	143.74872375	+12.65450695
143.7527963122	-48.8895003889	 47024	 7.57	 0.281	143.75279631	-48.88950039
143.7601297567	-04.8892003246	 47027	 7.40	 1.070	143.76012976	-04.88920032
143.7659584627	+39.6214933695	 47029	 4.81	 0.992	143.76595846	+39.62149337
143.7792454588	-05.3689459104	 47031	 7.16	 1.102	143.77924546	-05.36894591
143.7867117778	+26.1925939321	 47034	 7.66	 0.049	143.78671178	+26.19259393
143.7895904914	+14.0756322269	 47035	 7.89	-0.098	143.78959049	+14.07563223
143.7976051499	+65.4091029061	 47037	 7.76	 1.236	143.79760515	+65.40910291
143.7992648841	-35.8237500067	 47039	 6.48	 0.417	143.79926488	-35.82375001
143.8087195678	+60.8918137713	 47043	 7.28	 0.345	143.80871957	+60.89181377
143.8437390242	+39.9632704943	 47053	 6.76	 0.346	143.84373902	+39.96327049
143.8526430500	-22.6859847403	 47056	 7.00	 0.998	143.85264305	-22.68598474
143.8551356807	+03.9051825022	 47058	 7.71	 0.627	143.85513568	+03.90518250
143.8908399588	-19.5833942361	 47070	 6.33	 0.069	143.89083996	-19.58339424
143.9145929235	+35.8101334688	 47080	 5.40	 0.770	143.91459292	+35.81013347
143.9185889534	+02.6374273385	 47081	 7.91	 1.040	143.91858895	+02.63742734
143.9219087762	-44.1881164400	 47082	 7.03	 0.119	143.92190878	-44.18811644
143.9228462479	-68.2102423988	 47083	 7.16	 0.000	143.92284625	-68.21024240
143.9374807064	-11.9459325904	 47086	 7.62	 1.064	143.93748071	-11.94593259
143.9382633368	+34.7807424521	 47087	 7.62	 0.864	143.93826334	+34.78074245
143.9471907748	-54.1687843812	 47088	 7.96	-0.085	143.94719077	-54.16878438
143.9540091638	+00.2001865731	 47092	 7.80	 0.937	143.95400916	+00.20018657
143.9613536559	+48.4916024390	 47094	 7.04	 0.430	143.96135366	+48.49160244
143.9703503974	+14.3795880041	 47096	 6.32	 0.027	143.97035040	+14.37958800
144.0088801563	+20.0455849471	 47104	 6.97	 1.039	144.00888016	+20.04558495
144.0121956093	-27.5220181363	 47106	 7.50	 0.151	144.01219561	-27.52201814
144.0139932290	-31.2322978426	 47108	 7.25	 0.493	144.01399323	-31.23229784
144.0183168639	+04.5144031110	 47111	 7.41	 1.355	144.01831686	+04.51440311
144.0189389224	+23.1913363319	 47112	 7.52	 0.975	144.01893892	+23.19133633
144.0216012784	-64.9502434321	 47115	 6.55	 0.092	144.02160128	-64.95024343
144.0281535453	+74.3188054666	 47119	 6.46	-0.083	144.02815355	+74.31880547
144.0433159749	-25.9620586508	 47125	 7.51	 1.524	144.04331597	-25.96205865
144.0478877584	-58.0248897491	 47128	 7.67	 1.118	144.04788776	-58.02488975
144.0610897635	-52.5447110294	 47131	 7.53	 1.635	144.06108976	-52.54471103
144.0677880970	-21.9972067429	 47134	 7.41	 0.295	144.06778810	-21.99720674
144.0879913572	+62.7906155729	 47141	 7.41	 0.315	144.08799136	+62.79061557
144.1058594919	-48.7511793253	 47145	 6.18	 0.277	144.10585949	-48.75117933
144.1077011664	-36.3019018777	 47147	 7.50	 1.021	144.10770117	-36.30190188
144.1156062227	-02.7778820051	 47150	 7.03	 1.017	144.11560622	-02.77788201
144.1213853599	+10.8462664540	 47151	 7.74	 0.071	144.12138536	+10.84626645
144.1295542579	-11.2741898721	 47153	 7.57	 0.056	144.12955426	-11.27418987
144.1402562714	-24.7028234682	 47159	 6.54	 0.389	144.14025627	-24.70282347
144.1410929550	+54.1222206186	 47160	 7.99	 0.521	144.14109295	+54.12222062
144.1596940942	+35.6964802975	 47162	 7.76	 0.180	144.15969409	+35.69648030
144.1706299048	+69.6366069410	 47165	 7.20	 0.300	144.17062990	+69.63660694
144.1785502729	+31.1617343275	 47168	 5.57	 1.594	144.17855027	+31.16173433
144.1786832080	+56.9701608222	 47169	 7.06	 0.156	144.17868321	+56.97016082
144.1928745849	-52.9436702466	 47172	 6.18	 1.051	144.19287458	-52.94367025
144.2040168760	+27.7585073564	 47173	 6.96	 1.172	144.20401688	+27.75850736
144.2064170217	-49.3550258108	 47175	 4.34	 0.173	144.20641702	-49.35502581
144.2185346708	+22.2440766971	 47179	 7.83	 1.291	144.21853467	+22.24407670
144.2204704277	-26.8582011000	 47180	 7.63	 1.400	144.22047043	-26.85820110
144.2233487205	+35.5993175026	 47182	 7.44	 0.435	144.22334872	+35.59931750
144.2283183569	-66.4099813146	 47183	 7.90	-0.010	144.22831836	-66.40998131
144.2401322845	+82.9253820855	 47185	 7.02	 0.427	144.24013228	+82.92538209
144.2508635593	-25.2967594524	 47187	 5.68	 1.116	144.25086356	-25.29675945
144.2607513451	+16.4379518040	 47189	 5.73	 1.223	144.26075135	+16.43795180
144.2720294056	+81.3263820825	 47193	 4.28	 1.488	144.27202941	+81.32638208
144.2814084603	+16.2257993769	 47196	 7.84	 0.528	144.28140846	+16.22579938
144.2889390097	+72.0803368509	 47198	 7.43	 0.483	144.28893901	+72.08033685
144.2912137401	-32.1786464318	 47199	 5.62	 1.023	144.29121374	-32.17864643
144.3027189808	-53.6685082609	 47204	 5.44	 0.137	144.30271898	-53.66850826
144.3027801165	+06.8358019990	 47205	 5.00	 1.051	144.30278012	+06.83580200
144.3090695897	-30.2110809447	 47208	 7.45	 0.195	144.30906959	-30.21108094
144.3205374358	-30.9701474196	 47210	 7.01	 1.008	144.32053744	-30.97014742
144.3267322524	-14.8511269908	 47213	 7.97	 0.181	144.32673225	-14.85112699
144.3613922120	+30.9572769271	 47222	 7.76	 1.018	144.36139221	+30.95727693
144.3683362952	-36.0959940857	 47224	 5.96	 1.118	144.36833630	-36.09599409
144.3694117909	-49.9909357030	 47225	 6.97	 0.584	144.36941179	-49.99093570
144.3705205404	-29.8023172035	 47226	 7.02	 0.992	144.37052054	-29.80231720
144.3799111264	-59.8899027542	 47227	 6.91	 0.265	144.37991113	-59.88990275
144.4062904434	+60.2136819115	 47231	 6.41	 0.921	144.40629044	+60.21368191
144.4189924420	+01.6960323180	 47237	 6.85	 0.939	144.41899244	+01.69603232
144.4253738204	-15.6999702792	 47240	 7.69	 0.979	144.42537382	-15.69997028
144.4413991246	-03.1706419532	 47242	 6.45	 0.986	144.44139912	-03.17064195
144.4578829614	+24.6702773742	 47247	 6.61	 0.567	144.45788296	+24.67027737
144.4646046389	-09.4244464861	 47249	 6.40	-0.040	144.46460464	-09.42444649
144.4772385544	-00.3196655090	 47252	 7.87	-0.300	144.47723855	-00.31966551
144.4819796480	-36.9259706553	 47255	 7.74	 0.664	144.48197965	-36.92597066
144.4841812897	+73.0803944365	 47260	 6.39	 0.352	144.48418129	+73.08039444
144.4849922610	+74.3429537843	 47259	 7.88	 0.296	144.48499226	+74.34295378
144.4941346586	+16.8340123905	 47262	 7.91	 0.976	144.49413466	+16.83401239
144.5007725542	-59.3991949733	 47263	 7.49	 0.722	144.50077255	-59.39919497
144.5016886211	-19.0091635125	 47265	 7.53	 0.125	144.50168862	-19.00916351
144.5052986170	+14.3472700478	 47266	 6.63	 0.438	144.50529862	+14.34727005
144.5060559199	-43.1909444701	 47267	 5.51	 0.985	144.50605592	-43.19094447
144.5134003929	-54.2191071074	 47272	 6.88	-0.099	144.51340039	-54.21910711
144.5190673958	+17.3553828583	 47274	 7.95	 1.374	144.51906740	+17.35538286
144.5255038630	-56.3217216242	 47277	 7.84	 1.143	144.52550386	-56.32172162
144.5502732336	-05.1665402912	 47284	 7.90	 1.223	144.55027323	-05.16654029
144.5555012985	-52.6931012490	 47289	 7.88	-0.082	144.55550130	-52.69310125
144.5556055731	+23.5469222675	 47288	 7.87	 0.498	144.55560557	+23.54692227
144.5669075459	+12.7362965160	 47291	 6.74	 0.912	144.56690755	+12.73629652
144.5706470807	+01.8350892977	 47292	 7.73	 0.554	144.57064708	+01.83508930
144.5711918554	+70.2661111494	 47293	 6.99	 0.386	144.57119186	+70.26611115
144.5877804182	-81.7093661796	 47299	 6.72	 1.018	144.58778042	-81.70936618
144.5907327548	+40.2397933501	 47300	 5.28	 0.223	144.59073275	+40.23979335
144.5913245447	-64.4024536412	 47301	 6.69	-0.007	144.59132454	-64.40245364
144.5924887369	-03.8547908711	 47302	 7.72	 1.022	144.59248874	-03.85479087
144.5941425150	+07.7090265033	 47303	 7.44	 0.273	144.59414252	+07.70902650
144.6137467459	-62.5558904576	 47309	 7.59	-0.028	144.61374675	-62.55589046
144.6137011370	+04.6492928622	 47310	 4.68	 1.310	144.61370114	+04.64929286
144.6150902886	+28.0060179071	 47311	 7.83	 0.633	144.61509029	+28.00601791
144.6313043745	-59.1751948224	 47320	 7.34	 0.098	144.63130437	-59.17519482
144.6674425625	-11.7973934831	 47327	 7.56	 1.141	144.66744256	-11.79739348
144.6696368877	-39.6141389640	 47328	 6.69	 0.491	144.66963689	-39.61413896
144.6747694646	+75.2054151222	 47330	 6.64	 1.057	144.67476946	+75.20541512
144.6884316806	-66.8590748289	 47335	 7.39	 0.299	144.68843168	-66.85907483
144.6903809370	+10.7777183505	 47336	 6.66	 0.184	144.69038094	+10.77771835
144.7009485626	-36.5292829856	 47339	 7.99	 0.863	144.70094856	-36.52928299
144.7037134015	+30.1530803957	 47340	 7.95	 0.959	144.70371340	+30.15308040
144.7076620544	-64.4891679451	 47343	 6.83	 1.161	144.70766205	-64.48916795
144.7277558120	+20.2975526842	 47352	 6.79	-0.071	144.72775581	+20.29755268
144.7423070975	-04.0151708468	 47358	 7.57	 1.093	144.74230710	-04.01517085
144.7421427608	-49.0610066079	 47359	 7.64	 0.060	144.74214276	-49.06100661
144.7503914154	-17.6241687838	 47363	 6.74	 0.255	144.75039142	-17.62416878
144.7530256409	+58.5481827714	 47364	 7.32	 1.641	144.75302564	+58.54818277
144.7670381781	-02.8394861262	 47369	 7.21	 0.137	144.76703818	-02.83948613
144.7719153015	-58.2805983668	 47370	 7.65	-0.076	144.77191530	-58.28059837
144.7751112112	-23.0950686971	 47372	 7.55	 0.006	144.77511121	-23.09506870
144.7783358639	-39.5296207702	 47373	 7.70	 0.902	144.77833586	-39.52962077
144.7905470227	-67.5724755783	 47378	 7.86	 1.015	144.79054702	-67.57247558
144.7919164390	-62.5544511122	 47379	 7.61	-0.005	144.79191644	-62.55445111
144.7947707493	+43.1441733537	 47380	 6.59	 0.947	144.79477075	+43.14417335
144.8034053893	+25.3673772237	 47382	 7.22	 0.322	144.80340539	+25.36737722
144.8042994863	+21.1974129379	 47383	 7.75	 1.131	144.80429949	+21.19741294
144.8217658377	+13.3125665201	 47388	 7.02	 0.475	144.82176584	+13.31256652
144.8374938631	-61.3280600216	 47391	 4.51	-0.070	144.83749386	-61.32806002
144.8473849788	-52.9433007272	 47394	 7.42	 1.620	144.84738498	-52.94330073
144.8607813696	-54.7533676191	 47397	 6.83	-0.126	144.86078137	-54.75336762
144.8629133323	-54.2651360431	 47398	 7.84	 1.226	144.86291333	-54.26513604
144.8644577492	-63.2550356954	 47400	 7.75	-0.021	144.86445775	-63.25503570
144.8661445942	+67.2722303703	 47401	 5.96	 1.528	144.86614459	+67.27223037
144.8668643915	+35.2430963746	 47403	 7.12	 0.544	144.86686439	+35.24309637
144.8725439117	+72.7468358490	 47405	 7.12	 0.157	144.87254391	+72.74683585
144.9032234536	-29.8712762926	 47408	 7.73	 1.184	144.90322345	-29.87127629
144.9149830841	+03.1953178817	 47411	 7.31	 1.015	144.91498308	+03.19531788
144.9185711468	-48.2370077008	 47412	 7.37	 0.407	144.91857115	-48.23700770
144.9201583305	-53.2579220700	 47414	 7.57	-0.107	144.92015833	-53.25792207
144.9246831541	+04.2846173958	 47415	 7.93	 1.073	144.92468315	+04.28461740
144.9380259696	-62.9429234918	 47422	 6.40	-0.084	144.93802597	-62.94292349
144.9475443446	-10.5702705722	 47427	 6.31	-0.029	144.94754434	-10.57027057
144.9480453011	-40.8224846132	 47428	 7.35	 1.160	144.94804530	-40.82248461
144.9636765630	-32.9210646521	 47430	 7.97	 0.387	144.96367656	-32.92106465
144.9640077880	-01.1428101506	 47431	 3.90	 1.313	144.96400779	-01.14281015
144.9725986283	-43.5105032048	 47432	 7.37	 1.120	144.97259863	-43.51050320
144.9908501668	+35.3359574386	 47436	 6.90	 0.504	144.99085017	+35.33595744
144.9962158353	+53.4969624354	 47437	 7.44	 0.911	144.99621584	+53.49696244
145.0086350779	-30.4997618251	 47439	 7.98	 0.292	145.00863508	-30.49976183
145.0116298208	-12.9973069935	 47440	 7.05	 0.478	145.01162982	-12.99730699
145.0300505168	-09.0953119487	 47442	 7.56	 0.335	145.03005052	-09.09531195
145.0408669429	-01.0358478633	 47444	 7.80	 1.054	145.04086694	-01.03584786
145.0432824173	+08.2781092293	 47446	 7.20	 1.029	145.04328242	+08.27810923
145.0704249365	-30.9217394943	 47451	 7.27	 1.583	145.07042494	-30.92173949
145.0765137228	-14.3322922082	 47452	 5.07	-0.149	145.07651372	-14.33229221
145.0836207683	-10.7691846742	 47454	 6.37	 0.083	145.08362077	-10.76918467
145.1297204532	+68.5367586683	 47461	 7.55	 0.399	145.12972045	+68.53675867
145.1324715412	-01.7300929674	 47463	 7.55	 0.610	145.13247154	-01.73009297
145.1468564181	+13.0537831321	 47468	 6.96	 0.477	145.14685642	+13.05378313
145.1450673157	+71.7553926964	 47469	 7.46	 0.530	145.14506732	+71.75539270
145.1586584189	-21.5816490953	 47472	 7.74	 0.969	145.15865842	-21.58164910
145.1698306665	+53.3649238613	 47475	 7.51	 1.380	145.16983067	+53.36492386
145.1735254306	-06.8890758287	 47478	 7.72	 0.327	145.17352543	-06.88907583
145.1773100335	-57.9835530504	 47479	 5.30	 0.195	145.17731003	-57.98355305
145.1810350322	-37.1595447518	 47482	 7.80	 0.511	145.18103503	-37.15954475
145.1908077662	+32.9993397755	 47483	 7.99	 0.362	145.19080777	+32.99933978
145.2161596339	+75.4305271367	 47492	 7.31	 1.158	145.21615963	+75.43052714
145.2320562996	+43.9924771396	 47494	 7.87	 0.215	145.23205630	+43.99247714
145.2335337380	-54.9834314583	 47495	 6.93	-0.110	145.23353374	-54.98343146
145.2452291078	+58.5892759036	 47496	 7.95	 0.921	145.24522911	+58.58927590
145.2556822611	-46.1660757407	 47497	 7.82	 1.370	145.25568226	-46.16607574
145.2591051090	-57.2595423879	 47498	 5.80	 1.083	145.25910511	-57.25954239
145.2765569809	-66.0801973680	 47505	 6.85	 0.861	145.27655698	-66.08019737
145.2876366920	+09.8923079955	 47508	 3.52	 0.516	145.28763669	+09.89230800
145.2924303707	-36.0285966983	 47511	 7.32	 0.438	145.29243037	-36.02859670
145.3051892405	-46.3819051508	 47517	 7.88	 1.060	145.30518924	-46.38190515
145.3109641934	+08.9954189460	 47518	 6.83	 0.271	145.31096419	+08.99541895
145.3197134465	+55.8664910298	 47521	 6.50	 1.150	145.31971345	+55.86649103
145.3208642342	-23.5915140497	 47522	 4.76	-0.117	145.32086423	-23.59151405
145.3413914817	+38.9502064559	 47527	 6.91	 0.730	145.34139148	+38.95020646
145.3452829420	-41.9793116669	 47528	 7.55	 1.109	145.34528294	-41.97931167
145.3534473139	-33.3963253650	 47530	 6.90	 0.026	145.35344731	-33.39632536
145.3608272242	+52.1132585350	 47531	 7.88	 0.616	145.36082722	+52.11325854
145.3646505764	-10.5025674890	 47534	 7.25	 1.503	145.36465058	-10.50256749
145.3745257251	-18.4834091397	 47537	 7.55	 0.496	145.37452573	-18.48340914
145.3963166140	+31.2778171853	 47544	 5.90	 1.579	145.39631661	+31.27781719
145.4054283157	-68.5049893776	 47549	 7.11	-0.065	145.40542832	-68.50498938
145.4103525122	+25.9128760910	 47550	 6.26	 1.251	145.41035251	+25.91287609
145.4114436285	+12.8986501446	 47551	 7.91	 1.001	145.41144363	+12.89865014
145.4362594446	-12.6141426139	 47554	 7.85	 0.340	145.43625944	-12.61414261
145.4375224896	+82.3651454499	 47556	 7.49	 0.172	145.43752249	+82.36514545
145.4415760573	+15.7551885993	 47557	 7.97	 1.030	145.44157606	+15.75518860
145.4444609232	+37.2651602495	 47558	 7.92	 0.601	145.44446092	+37.26516025
145.4496974082	-55.2137616964	 47559	 5.99	-0.119	145.44969741	-55.21376170
145.4548603920	+43.6372303641	 47560	 7.06	 1.091	145.45486039	+43.63723036
145.4647800253	-54.2169261792	 47563	 7.81	 0.308	145.46478003	-54.21692618
145.4678936254	-30.3033809757	 47564	 6.59	 1.300	145.46789363	-30.30338098
145.5014285487	+39.7578511698	 47570	 5.61	 0.951	145.50142855	+39.75785117
145.5058389044	-42.2826322557	 47571	 7.03	 0.111	145.50583890	-42.28263226
145.5072523705	-37.0826979017	 47572	 7.82	-0.054	145.50725237	-37.08269790
145.5540243370	-66.9148202519	 47591	 6.33	 0.075	145.55402434	-66.91482025
145.5600698842	-23.9155689927	 47592	 4.93	 0.534	145.56006988	-23.91556899
145.5617647866	+69.2375373588	 47594	 5.72	 1.131	145.56176479	+69.23753736
145.5884032493	+25.5901612392	 47602	 7.26	 1.089	145.58840325	+25.59016124
145.5973165884	-00.2794198257	 47604	 6.64	 0.863	145.59731659	-00.27941983
145.6042790830	+48.7760751596	 47605	 7.16	 0.828	145.60427908	+48.77607516
145.6162445090	-46.8651557323	 47608	 6.97	 1.628	145.61624451	-46.86515573
145.6214194618	+40.9735036909	 47611	 7.90	 0.689	145.62141946	+40.97350369
145.6217015553	-35.5779459540	 47612	 7.87	 0.025	145.62170156	-35.57794595
145.6407322285	-13.9789248510	 47616	 7.86	 0.007	145.64073223	-13.97892485
145.6442760632	+32.9948806271	 47617	 6.93	 1.042	145.64427606	+32.99488063
145.6637894768	-72.1908043443	 47623	 6.54	 0.010	145.66378948	-72.19080434
145.6701510472	-55.8320087978	 47625	 7.16	 0.621	145.67015105	-55.83200880
145.6723005494	-35.5017094379	 47627	 6.39	-0.053	145.67230055	-35.50170944
145.6780810289	+35.0933709205	 47631	 6.12	 0.386	145.67808103	+35.09337092
145.6795554885	+48.4309999243	 47633	 6.36	 0.010	145.67955549	+48.43099992
145.6828391372	+51.2685466210	 47635	 7.14	 1.671	145.68283914	+51.26854662
145.6856759419	+30.1114495784	 47636	 6.73	 0.300	145.68567594	+30.11144958
145.7117126259	-22.9654912934	 47646	 7.92	 0.455	145.71171263	-22.96549129
145.7161109253	-33.4020765742	 47647	 7.53	 0.164	145.71611093	-33.40207657
145.7293594598	+32.2647583154	 47652	 7.26	 0.433	145.72935946	+32.26475832
145.7340262099	-54.7659732685	 47653	 7.96	-0.060	145.73402621	-54.76597327
145.7382805819	+72.2526183039	 47654	 5.15	 1.029	145.73828058	+72.25261830
145.7571020398	-79.5916178507	 47658	 7.30	 1.140	145.75710204	-79.59161785
145.7672262884	+37.1286218422	 47660	 7.40	 1.310	145.76722629	+37.12862184
145.7790231498	+54.3637029390	 47664	 6.50	 0.121	145.77902315	+54.36370294
145.8192669420	-60.0293260573	 47676	 7.59	-0.060	145.81926694	-60.02932606
145.8272942703	-16.3282464340	 47679	 7.96	 1.016	145.82729427	-16.32824643
145.8436295092	+20.1931917690	 47684	 6.71	 1.208	145.84362951	+20.19319177
145.8635727884	+02.6275191975	 47693	 7.41	 0.546	145.86357279	+02.62751920
145.8649496115	-51.2281360562	 47694	 6.15	-0.098	145.86494961	-51.22813606
145.8767335769	-13.6957384887	 47697	 7.87	 1.046	145.87673358	-13.69573849
145.8775403050	-20.3658389336	 47698	 6.58	 0.910	145.87754030	-20.36583893
145.8847279227	-56.9529131303	 47700	 7.73	-0.109	145.88472792	-56.95291313
145.8885832354	+29.9744733490	 47701	 5.64	 0.111	145.88858324	+29.97447335
145.8970314201	+10.5188691567	 47704	 7.01	 0.572	145.89703142	+10.51886916
145.9017386395	+13.4420188086	 47706	 7.06	 1.182	145.90173864	+13.44201881
145.9259767868	-53.8912822319	 47717	 5.56	-0.042	145.92597679	-53.89128223
145.9282043731	+34.0971786600	 47719	 7.23	 1.193	145.92820437	+34.09717866
145.9304191766	+12.1597917760	 47720	 7.79	 1.620	145.93041918	+12.15979178
145.9324186224	+07.9529865393	 47722	 7.97	 0.705	145.93241862	+07.95298654
145.9329359269	+14.0216920607	 47723	 5.36	 1.610	145.93293593	+14.02169206
145.9356109524	-41.2405676051	 47724	 7.58	 1.271	145.93561095	-41.24056761
145.9369539798	+44.7013101538	 47725	 7.71	 0.420	145.93695398	+44.70131015
145.9394533858	+55.9525207243	 47727	 7.85	 0.620	145.93945339	+55.95252072
145.9395975932	-76.7672345964	 47728	 7.86	 0.137	145.93959759	-76.76723460
145.9465232169	+77.2218830626	 47730	 7.81	 1.162	145.94652322	+77.22188306
145.9723532511	-57.6367056887	 47736	 7.93	 0.471	145.97235325	-57.63670569
146.0108874020	-51.3675122983	 47747	 7.72	-0.116	146.01088740	-51.36751230
146.0242812134	-59.8711712016	 47751	 7.62	-0.019	146.02428121	-59.87117120
146.0286491627	+42.0508679176	 47752	 6.84	 0.309	146.02864916	+42.05086792
146.0388364459	-06.1806857574	 47757	 7.71	 1.575	146.03883645	-06.18068576
146.0503968584	-27.7694710921	 47758	 4.78	 0.516	146.05039686	-27.76947109
146.0647963564	+34.7207411672	 47761	 7.81	 1.591	146.06479636	+34.72074117
146.0650471211	-39.5711771592	 47762	 6.81	 0.332	146.06504712	-39.57117716
146.0985554158	+01.9679946546	 47773	 7.61	 1.150	146.09855542	+01.96799465
146.1107470716	+74.5875923349	 47777	 6.78	 0.310	146.11074707	+74.58759233
